pair_id,part_id,family,prompt_level,provider,model,reference_path,generated_path,generated_mesh_path,prompt_text,label,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score,pass_rate,quality_score_0_100,overall_pass,metrics_error
keyed_shaft_hub_0030__openai,keyed_shaft_hub_0030,keyed_shaft_hub,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/keyed_shaft_hub/keyed_shaft_hub_0030.step,./.labeling_pairs_runs_keydims/openai/keyed_shaft_hub_0030/generated.step,./.labeling_pairs_runs_keydims/openai/keyed_shaft_hub_0030/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
keyed_shaft_hub (keyed_shaft_hub_0030)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- shaft_d=26, shaft_l=114, hub_d=46, hub_l=46, key_w=6, key_d=4

Design features:
- Coaxial shaft + hub with one longitudinal keyway slot for torque transmission fit testing.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.4665,5.700863101513323,4.972875913732052,15.618809743908756,11.023564088450387,15.558490101726894,4.56950879969826,11.337487552531387,8.966351187121443,8.966351187121443,16.461848649032586,0.3463169695809114,0.04470234639578052,0.3463169695809114,0.11925546776700457,19.252482008331746,4.781709446892712,0.4364266403859656,0.2364384967093779,1.0,1.0,0.0,1.0,1.0,0.716710182767624,0.17009159458123216,0.3333333333333333,13.194711113284747,0.6345717557524417,35.16375262570879,0.012023482059138129,0.04149109544416692,3.621666644484803,0.2784176264396595,0.468407750631845,0.40702781844802344,0.4355660007833921,0.08584416625451932,0.07664027518847895,0.18002970333564228,0.8199702966643577,1.0,0.34142297968458485,0.25,22.034167277647203,False,
keyed_shaft_hub_0030__anthropic,keyed_shaft_hub_0030,keyed_shaft_hub,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/keyed_shaft_hub/keyed_shaft_hub_0030.step,./.labeling_pairs_runs_keydims/anthropic/keyed_shaft_hub_0030/generated.step,./.labeling_pairs_runs_keydims/anthropic/keyed_shaft_hub_0030/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
keyed_shaft_hub (keyed_shaft_hub_0030)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- shaft_d=26, shaft_l=114, hub_d=46, hub_l=46, key_w=6, key_d=4

Design features:
- Coaxial shaft + hub with one longitudinal keyway slot for torque transmission fit testing.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.453,5.629972290451936,4.506899944211468,14.555219989181406,10.978088028006011,11.206746365995707,4.373304408821995,11.39371446727157,6.4983645772295,6.4983645772295,9.614151746437923,0.3534995887723227,0.06984126455401451,0.3534995887723227,0.13256919270588696,16.407860587957735,5.275810282202304,0.39221491525681734,0.21621586754499858,1.0,1.0,0.0,0.0,0.0,0.6553524804177546,0.18530334867740805,0.3333333333333333,13.197248479393984,0.6277431981514807,36.438386267894366,0.014665711552321093,0.04348782389628129,3.5682888578205465,0.27529182879377434,0.45063694267515925,0.4143484626647145,0.43173150266971777,0.0923372654860215,0.0827257813014981,0.1869504576989688,0.8130495423010312,1.0,0.34930893529056234,0.20454545454545456,17.85438659381451,False,
counterbore_countersink_plate_0031__openai,counterbore_countersink_plate_0031,counterbore_countersink_plate,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/counterbore_countersink_plate/counterbore_countersink_plate_0031.step,./.labeling_pairs_runs_keydims/openai/counterbore_countersink_plate_0031/generated.step,./.labeling_pairs_runs_keydims/openai/counterbore_countersink_plate_0031/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
counterbore_countersink_plate (counterbore_countersink_plate_0031)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=160, Ly=118, Lz=10, cbore_d=8, cbore_head_d=18, cbore_head_h=6, csk_d=8, csk_head_d=18, csk_angle=90, through_d=12

Design features:
- Plate with mixed hole standards: counterbore holes, countersink holes, plus central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.76075,1.866361282636426,1.6070336765118003,13.197848225532699,3.464976617739753,4.746832156936006,1.6175300373434456,7.23291008803498,2.933124028885812,2.933124028885812,2.0239771885248796,0.23135240393762047,0.17236129816785706,0.23135240393762047,0.08142120065436842,0.23135240393771994,0.2434467753946652,0.05283817847529296,0.027030587001544704,1.0,1.0,0.0,0.0,0.0,0.5348101265822784,0.16171163425328197,0.3333333333333333,15.08336674761477,0.893926231754561,10.299374127088722,0.00034646497296754507,nan,nan,0.9128472222222223,0.9487549621075424,0.960189919649379,0.9544381920493737,0.06701962339622296,0.08012836650613317,0.3243769286193838,0.6756230713806162,1.0,0.6291413299968646,0.22727272727272727,25.500141892187095,False,
counterbore_countersink_plate_0031__anthropic,counterbore_countersink_plate_0031,counterbore_countersink_plate,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/counterbore_countersink_plate/counterbore_countersink_plate_0031.step,./.labeling_pairs_runs_keydims/anthropic/counterbore_countersink_plate_0031/generated.step,./.labeling_pairs_runs_keydims/anthropic/counterbore_countersink_plate_0031/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
counterbore_countersink_plate (counterbore_countersink_plate_0031)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=160, Ly=118, Lz=10, cbore_d=8, cbore_head_d=18, cbore_head_h=6, csk_d=8, csk_head_d=18, csk_angle=90, through_d=12

Design features:
- Plate with mixed hole standards: counterbore holes, countersink holes, plus central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.7385,1.9652579852981185,1.6662031583200432,13.451342592387851,3.9487943454419208,5.141934461248853,1.6960344102131226,7.096202291799215,4.197568516740232,4.197568516740232,3.8104161507267316,0.17162988419266867,0.1243559426320644,0.17162988419266867,0.138661607189972,0.17162988419266867,0.6950813828135491,0.06287296849737789,0.03318241294554153,1.0,1.0,0.0,0.0,0.0,0.4720670391061452,0.1448824780049017,0.0,15.459620812783758,0.8863825267684312,10.51740612259099,0.1228032381513384,nan,nan,0.8784287165594311,0.9234603061587754,0.9474068663257852,0.9352803317108347,0.09092398067619567,0.0502974583974297,0.32385953056292455,0.6761404694370754,1.0,0.5865159198142141,0.20454545454545456,22.820068594296874,False,
ribbed_bracket_0032__openai,ribbed_bracket_0032,ribbed_bracket,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/ribbed_bracket/ribbed_bracket_0032.step,./.labeling_pairs_runs_keydims/openai/ribbed_bracket_0032/generated.step,./.labeling_pairs_runs_keydims/openai/ribbed_bracket_0032/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
ribbed_bracket (ribbed_bracket_0032)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- base_l=146, base_w=62, base_t=10, wall_t=12, wall_h=52, rib_t=6, hole_d=12

Design features:
- Bracket with base + vertical wall + two reinforcing ribs; includes top mounting holes.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.117,13.327086408289196,8.61343912085465,21.049610903951333,23.952830115363227,35.25203272382826,10.011946800861482,44.14325214103574,27.289232972800683,27.289232972800683,32.21847747906643,68.70761090779757,7.382721713897013,68.70761090779757,35.360999262165194,75.19573405141531,11.939738382554797,0.2566072990968377,0.1633575110936366,0.0,1.0,0.0,0.0,0.0,0.5555555555555556,37.15044396128659,0.0,17.327636104422478,0.5746628606675791,52.346305679186926,0.6667463676585341,0.0018115942028985507,17.08336828642607,0.12363007114016536,0.17387777176852354,0.2996272134203169,0.22005475701574267,0.10340532345378223,0.01650379548660824,0.1220364887547974,0.8779635112452026,1.0,0.1271296343140228,0.06818181818181818,5.21454833590596,False,
ribbed_bracket_0032__anthropic,ribbed_bracket_0032,ribbed_bracket,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/ribbed_bracket/ribbed_bracket_0032.step,./.labeling_pairs_runs_keydims/anthropic/ribbed_bracket_0032/generated.step,./.labeling_pairs_runs_keydims/anthropic/ribbed_bracket_0032/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
ribbed_bracket (ribbed_bracket_0032)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- base_l=146, base_w=62, base_t=10, wall_t=12, wall_h=52, rib_t=6, hole_d=12

Design features:
- Bracket with base + vertical wall + two reinforcing ribs; includes top mounting holes.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.11675,10.55282884238477,7.4837234351896935,14.730000868049412,20.065834506488482,28.462901436229917,8.187984087482262,35.28792308734448,21.46013281844355,21.46013281844355,23.939012730441007,26.183197087903068,7.276047181693798,26.183197087903068,23.432077240113472,43.03081284015121,16.01942722133709,0.1947283909771089,0.1443956099013623,0.0,1.0,0.0,0.0,0.0,1.0,18.963773836570113,0.0,12.209713221050857,0.6260773505600374,49.77405578157554,0.013444921928207995,0.0015797788309636653,21.709695886204003,0.1298342541436464,0.18379888268156425,0.3066169617893756,0.22982885085574573,0.087495487954229,0.018028497458138282,0.1144469692289124,0.8855530307710876,1.0,0.13970459136322272,0.11363636363636363,8.288685509633975,False,
shell_enclosure_0033__openai,shell_enclosure_0033,shell_enclosure,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/shell_enclosure/shell_enclosure_0033.step,./.labeling_pairs_runs_keydims/openai/shell_enclosure_0033/generated.step,./.labeling_pairs_runs_keydims/openai/shell_enclosure_0033/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
shell_enclosure (shell_enclosure_0033)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=106, Ly=74, Lz=60, wall=6, boss_od=12, boss_hole=6, boss_h=20, side_cut_w=32, side_cut_h=18

Design features:
- Shelled enclosure body with 4 internal bosses, boss holes, and one side cutout.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.5425,4.182327969276619,2.7927240384313143,14.052105741221126,6.612456020340873,15.904789168305948,2.93300004880572,20.399475201456745,1.8535583967079026,1.8535583967079026,1.4222422789194298,26.719324885286383,0.2751657564926404,0.4901086537722108,26.719324885286383,26.789706613417763,4.321244619221313,0.0687057441512275,0.04951298764939506,0.0,1.0,0.0,0.0,0.0,0.5087719298245614,9.161533098517078,0.0,14.754609855697506,0.7695266259928752,21.021826493912194,0.37418703767392136,0.014494509043927649,2.78448709486699,0.5907163579558135,0.7283984589983489,0.7575844304522038,0.7427048260381593,0.07212083668052874,0.0782277574325404,0.12110000451335616,0.8788999954866439,1.0,0.43314083976276274,0.13636363636363635,11.19677595881232,False,
shell_enclosure_0033__anthropic,shell_enclosure_0033,shell_enclosure,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/shell_enclosure/shell_enclosure_0033.step,./.labeling_pairs_runs_keydims/anthropic/shell_enclosure_0033/generated.step,./.labeling_pairs_runs_keydims/anthropic/shell_enclosure_0033/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
shell_enclosure (shell_enclosure_0033)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=106, Ly=74, Lz=60, wall=6, boss_od=12, boss_hole=6, boss_h=20, side_cut_w=32, side_cut_h=18

Design features:
- Shelled enclosure body with 4 internal bosses, boss holes, and one side cutout.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.67225,1.9087411977236108,1.848413029438324,5.719472651939902,3.5378924962931917,7.778351903098239,1.734416906137758,5.272244743327958,1.751605408024609,1.751605408024609,1.3341124527091819,0.21549751641443748,0.09391631472537654,0.12165507435904033,0.21549751641443748,0.2154975164144588,1.3096703131503915,0.009153670274654252,0.00917151909078684,1.0,0.0,0.0,0.0,0.0,0.9865384615384616,0.14368963516628477,0.3333333333333333,5.324500379095256,0.9020612325776232,9.676014537027333,0.034397803460626944,0.020956677093872802,4.108858796716546,0.7276574558127956,0.8482298316889146,0.836576989124213,0.8423631123919307,0.09246106349599069,0.16546944643245673,0.15906844538863663,0.8409315546113634,1.0,0.6427433414917237,0.22727272727272727,24.20584912834008,False,
loft_transition_0034__openai,loft_transition_0034,loft_transition,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/loft_transition/loft_transition_0034.step,./.labeling_pairs_runs_keydims/openai/loft_transition_0034/generated.step,./.labeling_pairs_runs_keydims/openai/loft_transition_0034/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
loft_transition (loft_transition_0034)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- height=60, base_radius=26, top_rect_x=50, top_rect_y=28

Design features:
- Non-prismatic loft transition from circular base profile to rectangular top profile.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.997,0.8455898594177342,0.7688715444189469,0.3833079838080433,1.3897010789344806,1.6920789072227886,0.7697417127327075,2.668695912899087,0.09900584042373041,0.09900584042373041,0.022570377316894603,0.0878167334352753,5.360823234923373e-05,8.189126681656944e-06,0.0878167334352753,0.12538213396177156,0.02561207927275882,0.00196569284580889,0.0011177922753440568,1.0,1.0,0.0,1.0,1.0,1.0,0.029292843598102063,1.0,0.26457237830025204,0.9820499763118794,3.4546531077217986,0.0007226370674341706,0.04522146130410245,0.9438056203951829,0.9724366041896362,0.9832775919732442,0.9887892376681614,0.9860257126886528,0.08656099309493308,0.10003672504824535,0.1435158599169085,0.8564841400830915,1.0,0.927158718840059,0.6590909090909091,59.35604537726089,False,
loft_transition_0034__anthropic,loft_transition_0034,loft_transition,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/loft_transition/loft_transition_0034.step,./.labeling_pairs_runs_keydims/anthropic/loft_transition_0034/generated.step,./.labeling_pairs_runs_keydims/anthropic/loft_transition_0034/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
loft_transition (loft_transition_0034)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- height=60, base_radius=26, top_rect_x=50, top_rect_y=28

Design features:
- Non-prismatic loft transition from circular base profile to rectangular top profile.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.997,0.8455898594177342,0.7688715444189469,0.3833079838080433,1.3897010789344806,1.6920789072227886,0.7697417127327075,2.668695912899087,0.09900584042373041,0.09900584042373041,0.022570377316894603,0.0878167334352753,5.360823234923373e-05,8.189126681656944e-06,0.0878167334352753,0.12538213396177156,0.02561207927275882,0.00196569284580889,0.0011177922753440568,1.0,1.0,0.0,1.0,1.0,1.0,0.029292843598102063,1.0,0.26457237830025204,0.9820499763118794,3.4546531077217986,0.0007226370674341706,0.04522146130410245,0.9438056203951829,0.9724366041896362,0.9832775919732442,0.9887892376681614,0.9860257126886528,0.08656099309493308,0.10003672504824535,0.1435158599169085,0.8564841400830915,1.0,0.927158718840059,0.6590909090909091,59.35604537726089,False,
sweep_path_part_0035__openai,sweep_path_part_0035,sweep_path_part,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/sweep_path_part/sweep_path_part_0035.step,./.labeling_pairs_runs_keydims/openai/sweep_path_part_0035/generated.step,./.labeling_pairs_runs_keydims/openai/sweep_path_part_0035/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
sweep_path_part (sweep_path_part_0035)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- span=160, rise=30, tube_r=6.96

Design features:
- Tubular/handle-like swept part along a multi-arc 3D path.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.136986301369863,16.526089694427462,8.979393852098113,23.206427378029147,24.03719093855532,35.93736648887466,12.832580835389988,45.71962739788759,744.8259582419346,744.8259582419346,520.537904747801,41.554993814481435,10.317270680329415,1.8086483080510263,41.554993814481435,57.854922003968085,18.36299502270058,5.671841109878056,2.8889250346636546,0.0,0.0,0.0,0.0,0.0,0.002088368491447075,17.89363760095396,0.0,37.92442036771877,0.6092440766295572,47.90267003347225,0.012212519968570035,0.0017482517482517483,14.32886013717997,0.13230035756853398,0.16481069042316257,0.4014466546112116,0.23368421052631577,0.10542124750354752,0.02015450293062135,0.24720818927600774,0.7527918107239923,1.0,0.13013008214809038,0.06818181818181818,5.390546763036414,False,
sweep_path_part_0035__anthropic,sweep_path_part_0035,sweep_path_part,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/sweep_path_part/sweep_path_part_0035.step,./.labeling_pairs_runs_keydims/anthropic/sweep_path_part_0035/generated.step,./.labeling_pairs_runs_keydims/anthropic/sweep_path_part_0035/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
sweep_path_part (sweep_path_part_0035)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- span=160, rise=30, tube_r=6.96

Design features:
- Tubular/handle-like swept part along a multi-arc 3D path.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.3095,6.603563823378284,5.834334167443154,42.707166308406386,21.270669524945784,31.11595221664607,5.114304251724265,19.117164225458705,137.33851767370012,137.33851767370012,29.759119409560757,12.79200101950677,10.631470413393345,0.2701054941738601,12.79200101950677,25.43903286059627,1.5840785074120174,0.8898312140910656,0.4494880233112095,1.0,1.0,0.0,1.0,1.0,0.2820919175911252,7.897858975691325,0.0,54.25724719217951,0.6304534709390714,47.3596462282258,0.037966204089127195,0.0011299435028248588,8.38274352471779,0.24292682926829268,0.34535367545076284,0.45027124773960214,0.39089481946624804,0.09940621488871265,0.038991342682594334,0.2357307525764726,0.7642692474235274,1.0,0.19534154568532672,0.18181818181818182,15.439568180806473,False,
drafted_part_0036__openai,drafted_part_0036,drafted_part,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/drafted_part/drafted_part_0036.step,./.labeling_pairs_runs_keydims/openai/drafted_part_0036/generated.step,./.labeling_pairs_runs_keydims/openai/drafted_part_0036/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
drafted_part (drafted_part_0036)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=70, Ly=100, H=60, draft_deg=5.2564, hole_d=16

Design features:
- Drafted prismatic part (tapered walls) with central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.89425,1.3555228006708715,1.2496688638423008,0.077652599807543,2.2721406516414375,2.7426116101075313,1.2487299312355953,3.596872081612293,2.6063738353121588e-05,2.6063738353121588e-05,1.454094166601141e-05,0.18403161696193138,0.18403161696193138,0.1287975433988322,0.15039368917916107,0.2515887031028399,0.0636735207504158,0.0007155739446991912,0.0005918554898273706,1.0,1.0,0.0,1.0,1.0,1.0,0.15440761651330823,0.0,0.077652599807543,0.9718678289545841,3.127717407258004,0.0,0.030874242147606635,2.9861500940534733,0.9744718309859155,0.9796460176991151,0.9946091644204852,0.9870708872046368,0.1013844731592667,0.13429323422440084,0.12042489590071281,0.8795751040992872,1.0,0.855924804044281,0.5909090909090909,50.34197431330152,False,
drafted_part_0036__anthropic,drafted_part_0036,drafted_part,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/drafted_part/drafted_part_0036.step,./.labeling_pairs_runs_keydims/anthropic/drafted_part_0036/generated.step,./.labeling_pairs_runs_keydims/anthropic/drafted_part_0036/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
drafted_part (drafted_part_0036)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=70, Ly=100, H=60, draft_deg=5.2564, hole_d=16

Design features:
- Drafted prismatic part (tapered walls) with central through hole.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",positive,1.0,0.90525,1.3516455792246682,1.2442195534843268,0.06824946355514877,2.2572078579841337,2.746542337899072,1.2445007962714156,3.5953158132202665,2.6063737317441877e-05,2.6063737317441877e-05,1.454094096011657e-05,0.14210699467064813,0.01335058702028391,0.009256683308223046,0.14210699467064813,0.1517105179318179,0.05960302688635991,0.0004010246175358131,0.0004196173932058065,1.0,1.0,0.0,1.0,1.0,1.0,0.054904754999718364,0.6666666666666666,0.06824946355514877,0.97163621120711,3.12823839847645,0.0,0.030239546341314715,3.001733122496727,0.9814814814814815,0.9814814814814815,1.0,0.9906542056074767,0.09042019826015028,0.1378063632714692,0.12407097232939969,0.8759290276706003,1.0,0.859555338875122,0.6136363636363636,54.82622190556848,False,
helical_features_0037__openai,helical_features_0037,helical_features,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/helical_features/helical_features_0037.step,./.labeling_pairs_runs_keydims/openai/helical_features_0037/generated.step,./.labeling_pairs_runs_keydims/openai/helical_features_0037/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
helical_features (helical_features_0037)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- core_d=12, height=52, pitch=14, flight_t=2.6293, flight_h=7.7, radius=10.6876, turns_deg=1337.1429

Design features:
- Core shaft with helical flight-style external feature (auger/thread-like form).

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.9835,0.6531128241003608,1.3236223173844275,7.258210448044053,6.524079409527528,8.183913452729985,0.5093655057135968,4.104627131248809,13.814318243230558,13.814318243230558,36.611014485826274,8.739243269375002,8.739243269375002,0.059132711078143885,4.825342698852523,5.595051374692925,1.6613422265929871,0.14432283818973113,0.08666840712528855,0.0,0.0,0.0,0.0,0.0,0.21951219512195122,4.541239559768557,0.3333333333333333,1.6817800237018852,0.9414146258308519,7.743089990964981,0.008840234831857866,0.002257301914131015,0.2862865347545296,0.4866920152091255,0.8707482993197279,0.5245901639344263,0.6547314578005116,0.10997962746909697,0.03101293624672526,0.11985950231487787,0.8801404976851221,1.0,0.46287009515308114,0.1590909090909091,15.577593460658349,False,
helical_features_0037__anthropic,helical_features_0037,helical_features,L3,anthropic,claude-opus-4-1-20250805,./benchmark_v1/references_isidor_all/helical_features/helical_features_0037.step,./.labeling_pairs_runs_keydims/anthropic/helical_features_0037/generated.step,./.labeling_pairs_runs_keydims/anthropic/helical_features_0037/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
helical_features (helical_features_0037)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- core_d=12, height=52, pitch=14, flight_t=2.6293, flight_h=7.7, radius=10.6876, turns_deg=1337.1429

Design features:
- Core shaft with helical flight-style external feature (auger/thread-like form).

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.5874451046241281,2.9000191241137654,1.9217866783447408,5.133419838540428,5.116565795532512,6.125610864641859,2.3019056387595804,6.8003347489694494,15.094782694820767,15.094782694820767,30.494825800837678,11.077484583491906,2.96935467705163,11.077484583491906,3.198676643435391,16.53971793286818,0.46113354997045714,0.1823004684890208,0.0951768934016467,1.0,1.0,0.0,1.0,1.0,0.8364,5.7485053013263085,0.0,6.996686121052095,0.7954450949700176,29.235685360064025,0.0036909494532710195,0.002292277152849986,2.4044102044298055,0.4114942528735632,0.4837837837837838,0.7336065573770492,0.5830618892508144,0.0827742581648379,0.025868311775836036,0.1218536676151805,0.8781463323848195,1.0,0.3598613980998616,0.1590909090909091,14.281731610198545,False,
chamfer_fillet_stress_cases_0038__openai,chamfer_fillet_stress_cases_0038,chamfer_fillet_stress_cases,L3,openai,gpt-5.2,./benchmark_v1/references_isidor_all/chamfer_fillet_stress_cases/chamfer_fillet_stress_cases_0038.step,./.labeling_pairs_runs_keydims/openai/chamfer_fillet_stress_cases_0038/generated.step,./.labeling_pairs_runs_keydims/openai/chamfer_fillet_stress_cases_0038/generated.stl,"Create a single connected mechanical CAD part.

Part identity:
chamfer_fillet_stress_cases (chamfer_fillet_stress_cases_0038)

Units and coordinate frame:
- Units: millimeters.
- Coordinate system: right-handed XYZ.
- Origin at center of bottom face unless specified otherwise.
- +Z is upward.

Key dimensions:
- Lx=144, Ly=104, Lz=46, hole_d=12, fillet_r=1.4937, chamfer=1.1331

Design features:
- Prismatic stress part with multiple holes and many fillet/chamfer edge treatments.

Topology/output constraints:
- Single connected solid body.
- Preserve all stated dimensions and feature counts exactly.",negative,1.0,0.62475,3.3970991095880234,2.1474599697133794,6.998362563924493,5.679967045985853,9.353382276692363,2.2848901338138523,22.972002542228047,0.8293150553214272,0.8293150553214272,2.1476370720036306,0.22429654829061008,0.12146552046823444,0.22429654829061008,0.21149790602927254,0.23130234639106106,0.13257415420318194,0.012937541763089833,0.006830031158193745,0.0,0.0,0.0,0.0,0.0,0.5990566037735849,0.18575332492937235,0.0,9.666591547600866,0.8927649860877443,11.872630543284368,0.32990231916023555,0.01672828417764047,9.33490160070084,0.5574459567654123,0.7113665389527458,0.7203828246249353,0.7158462922503533,0.11387273272348408,0.10221273300731269,0.12324741137652667,0.8767525886234733,1.0,0.5741460064546949,0.20454545454545456,20.137782585929948,False,
